x,y,z
1789.989380,-8480.692383,12011.209961
1253.916992,-8469.820312,12005.596680
721.924072,-8540.115234,12117.353516
182.829544,-8554.082031,12148.420898
-373.713104,-8484.349609,12032.876953
-865.271545,-8256.510742,11750.197266
-1332.467285,-7926.505859,11287.669922
-1821.408203,-7839.197266,11173.287109
-2292.942871,-7702.783691,10987.416016
-2757.750244,-7577.989258,10824.273438
-3246.760986,-7511.110352,10739.915039
-3656.014648,-7275.841797,10406.992188
3340.494141,-6964.333496,9949.792969
3142.740234,-7655.170898,10951.010742
2829.402344,-8235.107422,11793.775391
2311.426514,-8324.687500,11926.500977
1779.838257,-8359.156250,11994.610352
1239.631226,-8300.340820,11919.972656
702.078674,-8232.887695,11834.991211
180.171799,-8356.117188,12023.323242
-372.799652,-8389.798828,12055.171875
-854.445923,-8081.860840,11652.995117
-1325.543823,-7816.271973,11277.191406
-1816.646362,-7750.176758,11191.841797
-2278.793945,-7588.106934,10966.383789
-2750.395264,-7491.396484,10841.575195
-3217.905029,-7378.901367,10689.941406
-3586.291992,-7074.315918,10252.123047
3340.494141,-6903.151367,9992.338867
3148.235352,-7601.099609,11017.004883
2806.242188,-8095.770996,11747.132812
2298.242676,-8204.286133,11909.039062
1763.886353,-8211.142578,11937.716797
1236.569946,-8206.727539,11941.116211
686.902771,-7983.729004,11628.375977
179.285904,-8241.461914,12015.000000
-369.450226,-8240.959961,11997.653320
-845.785339,-7929.017578,11583.752930
-1315.158813,-7686.234863,11236.212891
-1791.249756,-7573.974121,11082.062500
-2270.708984,-7493.992188,10973.665039
-2720.974854,-7345.312012,10770.877930
-3220.790771,-7319.728516,10744.642578
-3533.169922,-6907.422852,10142.836914
3324.582031,-6809.119629,9986.708984
3112.517334,-7447.888184,10937.916992
2799.294189,-8003.673340,11767.377930
2266.224609,-8017.781250,11792.545898
1747.934570,-8064.145508,11879.460938
1225.345459,-8059.479492,11882.399414
686.902771,-7912.228027,11677.144531
177.218781,-8073.414062,11926.230469
-362.751404,-8019.102051,11829.540039
-823.412292,-7649.933594,11324.486328
-1307.081421,-7570.363770,11213.865234
-1773.789673,-7432.670410,11019.853516
-2258.581543,-7386.854980,10960.586914
-2723.426514,-7285.643066,10825.491211
-3183.278076,-7169.181152,10663.686523
-3556.410889,-6890.083008,10252.025391
3343.676514,-6786.469238,10085.898438
3115.264893,-7387.148926,10993.106445
2759.921875,-7819.764648,11650.069336
2245.506836,-7872.637695,11733.266602
1739.233521,-7951.323730,11869.338867
1212.080078,-7899.958984,11802.458008
689.821228,-7873.740234,11775.291992
174.561066,-7880.107422,11795.949219
-356.357056,-7806.296387,11669.133789
-815.473450,-7507.221191,11261.577148
-1293.234619,-7421.946289,11140.819336
-1788.075195,-7424.228027,11154.368164
-2248.475342,-7286.710449,10956.459961
-2730.781738,-7238.578125,10899.347656
-3177.507080,-7090.736816,10688.064453
-3543.130371,-6801.554199,10255.668945
3356.406250,-6750.056152,10165.905273
3109.769775,-7306.645996,11018.755859
2711.285400,-7611.593262,11491.688477
2232.322998,-7754.696777,11712.179688
1724.731934,-7812.655762,11818.532227
1207.998413,-7801.032715,11810.802734
679.314880,-7682.521973,11643.305664
170.574463,-7629.272461,11573.584961
-352.398651,-7648.633301,11586.664062
-814.030029,-7424.814453,11287.414062
-1288.619019,-7327.202637,11146.226562
-1772.202393,-7290.350586,11100.291992
-2248.475342,-7219.345215,11000.964844
-2733.233398,-7178.002930,10953.382812
-3165.964600,-6999.503906,10692.388672
-3536.489990,-6725.869141,10277.911133
3372.318359,-6719.256348,10255.521484
3109.769775,-7238.898926,11063.380859
2674.229248,-7437.872559,11380.478516
2217.255615,-7630.830078,11680.168945
1704.429565,-7648.881348,11726.565430
1190.651489,-7617.436035,11688.158203
675.812744,-7571.697266,11629.958008
170.426819,-7551.572266,11610.121094
-349.353729,-7511.922363,11532.857422
-814.030029,-7355.416504,11332.759766
-1287.465088,-7252.173828,11180.954102
-1770.615112,-7215.633789,11134.833984
-2238.368896,-7119.563477,10995.410156
-2691.554443,-7002.229492,10829.523438
-3160.193604,-6921.125000,10715.567383
-3546.450439,-6681.443848,10348.049805
3388.230469,-6687.610352,10345.141602
3101.527100,-7151.872070,11078.149414
2676.545166,-7374.284668,11435.797852
2190.887695,-7469.125488,11587.314453
1695.728516,-7538.105469,11713.175781
1178.406494,-7467.974121,11613.995117
664.138977,-7370.638672,11474.507812
169.097961,-7421.866699,11565.351562
-345.395355,-7356.704590,11447.538086
-811.864929,-7266.363281,11347.416016
-1287.465088,-7183.431152,11225.242188
-1757.916870,-7095.918945,11098.727539
-2212.092773,-6969.179688,10909.302734
-2708.716309,-6979.874512,10941.607422
-3096.710693,-6717.535156,10541.726562
-3519.889404,-6568.259766,10311.044922
3397.777832,-6642.672852,10415.247070
3082.294189,-7039.835449,11052.856445
2630.224854,-7177.573730,11282.143555
2187.120850,-7385.166504,11612.925781
1676.876343,-7383.088867,11628.476562
1171.263550,-7351.737305,11588.924805
665.306396,-7312.925293,11539.765625
168.359695,-7318.670410,11559.983398
-344.177399,-7260.632324,11451.937500
-800.317505,-7094.240723,11229.759766
-1269.002686,-7012.397461,11107.507812
-1745.218506,-6976.919922,11061.574219
-2224.220215,-6939.950195,11011.900391
-2676.844238,-6831.269531,10854.983398
-3105.367432,-6671.323242,10612.330078
-3493.328369,-6455.782715,10273.041992
3400.960205,-6584.802246,10465.602539
3098.779541,-7009.171875,11155.188477
2620.960693,-7083.176270,11286.079102
2168.286621,-7250.790527,11557.630859
1663.824829,-7254.694336,11582.700195
1164.120728,-7236.090820,11562.868164
662.387939,-7210.212891,11533.602539
165.849625,-7139.547363,11431.658203
-342.654938,-7158.420898,11445.418945
-800.317505,-7025.202148,11273.078125
-1277.079956,-6988.311035,11221.298828
-1757.916870,-6959.188477,11184.968750
-2204.007568,-6809.800781,10953.821289
-2662.134033,-6727.362305,10836.814453
-3096.710693,-6587.666016,10623.367188
-3466.767334,-6344.020996,10234.051758
3413.689941,-6544.868164,10545.132812
3087.789307,-6915.977539,11158.271484
2625.592773,-7026.187988,11349.351562
2162.636475,-7161.027344,11571.668945
1668.175415,-7202.270020,11657.397461
1153.916626,-7102.200195,11505.308594
653.632629,-7044.944824,11424.595703
165.554321,-7056.681641,11454.818359
-342.350433,-7081.759766,11478.916992
-802.482666,-6974.717773,11346.583984
-1270.156616,-6881.817383,11202.900391
-1746.805908,-6846.876465,11156.496094
-2208.050049,-6754.826660,11015.566406
-2662.134033,-6660.741699,10877.888672
-3079.397217,-6485.891602,10603.969727
-3463.447266,-6275.091309,10262.947266
3369.135986,-6395.469238,10446.938477
3093.284424,-6859.566406,11220.429688
2620.960693,-6944.145020,11372.151367
2141.918945,-7021.970703,11504.117188
1649.323242,-7050.021973,11569.131836
1137.589966,-6931.983887,11385.269531
654.216309,-6980.940430,11477.847656
165.554321,-6986.266113,11497.900391
-338.392029,-6930.126953,11388.930664
-797.430664,-6861.495117,11317.467773
-1267.848755,-6800.569336,11224.484375
-1729.345703,-6710.540039,11086.365234
-2195.922607,-6650.380859,10996.078125
-2627.810303,-6508.854004,10777.777344
-3056.312500,-6372.571777,10563.776367
-3470.087402,-6223.910156,10321.007812
3362.770996,-6319.286621,10466.173828
3068.556396,-6736.305664,11172.276367
2600.116699,-6819.565430,11323.767578
2138.152100,-6939.025391,11526.680664
1643.522583,-6954.357422,11571.333984
1133.508301,-6837.373535,11386.587891
647.212097,-6836.396973,11397.125000
164.668427,-6878.578613,11478.794922
-338.087524,-6853.942383,11420.953125
-790.213562,-6730.452637,11256.548828
-1257.463745,-6676.429688,11173.718750
-1711.885620,-6575.324707,11014.985352
-2189.858887,-6564.606934,11006.200195
-2578.776367,-6322.383789,10615.661133
-3041.884521,-6277.857422,10552.626953
-3446.846680,-6119.205078,10289.624023
3378.683350,-6284.545898,10554.458984
3038.333496,-6601.958008,11102.954102
2597.800537,-6743.942871,11355.276367
2124.968018,-6825.819336,11497.706055
1620.319824,-6786.051270,11449.827148
1124.324585,-6712.548340,11335.734375
643.126282,-6723.621582,11366.644531
164.520767,-6801.911133,11510.455078
-336.565063,-6753.187012,11411.172852
-791.656982,-6673.424805,11318.271484
-1255.155884,-6595.616211,11193.893555
-1705.536499,-6483.478027,11014.122070
-2163.582520,-6418.996582,10913.726562
-2595.938232,-6298.769531,10725.159180
-3024.571045,-6177.626465,10530.668945
-3450.166748,-6061.787109,10336.923828
3356.406250,-6178.657227,10522.978516
3038.333496,-6533.707031,11143.253906
2595.484619,-6668.191406,11386.281250
2102.366943,-6683.294434,11416.638672
1600.017578,-6631.521973,11347.266602
1114.120483,-6582.578125,11273.456055
637.289429,-6593.361816,11304.151367
163.634857,-6694.910645,11489.768555
-335.042603,-6652.811035,11400.590820
-790.935303,-6597.831543,11348.650391
-1254.001953,-6520.806641,11223.824219
-1689.663574,-6356.064941,10950.824219
-2137.306396,-6274.767090,10819.886719
-2573.873047,-6179.862793,10672.116211
-3021.685547,-6107.062988,10558.292969
-3456.806885,-6009.790527,10393.889648
3362.770996,-6125.567383,10580.718750
3038.333496,-6465.210449,11183.133789
2556.112305,-6498.111328,11253.638672
2081.649414,-6547.951172,11344.524414
1585.515869,-6502.299316,11284.532227
1097.793945,-6417.833984,11147.840820
630.868835,-6458.149902,11230.103516
162.453659,-6576.466309,11447.397461
-334.129150,-6564.785645,11410.003906
-785.883301,-6486.375977,11316.174805
-1237.847412,-6368.700684,11118.521484
-1678.552612,-6247.398438,10917.351562
-2123.157471,-6167.161133,10786.303711
-2576.324707,-6120.087891,10720.036133
-3010.143066,-6019.083984,10555.093750
-3430.245850,-5900.217773,10350.422852
3365.953613,-6066.265137,10628.154297
3005.362793,-6327.058594,11100.810547
2563.060303,-6446.413086,11323.996094
2085.416260,-6489.941895,11405.089844
1557.962769,-6321.144531,11127.423828
1095.753052,-6337.510254,11166.211914
624.448303,-6324.098145,11154.824219
160.091217,-6411.489746,11320.480469
-332.302185,-6459.139648,11387.462891
-779.387878,-6363.782715,11261.905273
-1243.616821,-6329.724609,11209.393555
-1667.441650,-6139.383301,10882.961914
-2117.093750,-6083.437012,10793.028320
-2556.711182,-6008.104980,10675.490234
-2995.715332,-5925.666504,10541.058594
-3426.925781,-5830.948730,10376.378906
3356.406250,-5983.916504,10634.924805
3016.353027,-6281.713379,11180.159180
2528.320068,-6290.376465,11209.317383
2032.680542,-6257.495117,11155.285156
1553.612183,-6235.288086,11134.820312
1087.589844,-6222.173340,11121.412109
618.611389,-6197.062012,11088.791016
159.352966,-6312.662109,11307.223633
-328.648285,-6318.895020,11301.233398
-777.222778,-6277.077637,11269.345703
-1233.231812,-6208.542969,11154.090820
-1659.505249,-6043.587891,10868.449219
-2109.008789,-5994.118652,10788.792969
-2559.162842,-5948.186523,10722.426758
-2992.829590,-5855.232910,10567.030273
-3420.285645,-5755.995605,10391.786133
3350.041504,-5907.325195,10651.205078
2986.129883,-6150.742188,11106.086914
2521.372070,-6204.381348,11216.792969
2021.380005,-6154.522949,11131.240234
1539.110596,-6109.286621,11068.580078
1076.365234,-6090.305664,11044.209961
615.692993,-6099.991211,11074.114258
158.171753,-6196.885254,11261.643555
-325.907837,-6197.322266,11245.235352
-777.222778,-6207.812012,11307.650391
-1228.616211,-6117.005371,11150.089844
-1657.917969,-5971.069824,10894.897461
-2096.881348,-5893.720703,10763.119141
-2529.742432,-5814.660156,10635.039062
-2966.859375,-5740.038574,10510.752930
-3420.285645,-5692.124023,10426.909180
3356.406250,-5852.958496,10707.556641
2969.644531,-6048.901367,11082.098633
2516.739990,-6124.167969,11233.975586
2015.729736,-6069.094238,11137.574219
1531.859741,-6012.794922,11053.537109
1077.385620,-6028.134277,11091.877930
618.027710,-6054.799316,11153.469727
156.842896,-6076.187500,11204.523438
-324.385376,-6099.577637,11230.341797
-768.562195,-6069.913086,11219.104492
-1214.769287,-5980.306641,11061.328125
-1645.219604,-5858.886719,10847.604492
-2102.945068,-5844.419434,10830.309570
-2524.839111,-5738.150391,10649.833984
-2958.202637,-5658.877930,10515.005859
-3393.724609,-5584.332031,10380.396484
3356.406250,-5787.147461,10743.267578
3002.615234,-6047.190430,11242.454102
2502.843750,-6021.688965,11209.107422
2013.846313,-5995.034668,11164.164062
1527.509277,-5927.974609,11058.726562
1067.181519,-5903.513672,11023.254883
613.941895,-5946.673340,11116.431641
156.104645,-5979.046387,11188.682617
-322.253937,-5990.929688,11193.521484
-759.179993,-5927.703125,11118.729492
-1213.615479,-5906.706543,11087.272461
-1630.934082,-5741.921875,10788.849609
-2096.881348,-5761.195801,10834.634766
-2522.387451,-5667.187988,10674.467773
-2943.774902,-5566.968262,10498.077148
-3400.364746,-5531.335938,10434.843750
3334.129150,-5683.146973,10707.036133
2972.392090,-5917.921387,11165.814453
2502.843750,-5952.797363,11245.843750
2002.545898,-5893.163574,11137.885742
1530.409546,-5871.133789,11115.958008
1066.161133,-5830.185059,11048.696289
611.607178,-5855.997559,11110.297852
154.628128,-5854.378906,11118.985352
-318.295532,-5849.390625,11092.125977
-753.406250,-5814.806152,11070.055664
-1212.461548,-5833.013672,11112.730469
-1621.410400,-5642.472656,10760.672852
-2084.753662,-5661.671387,10806.915039
-2500.322021,-5552.584961,10615.358398
-2914.918945,-5448.511230,10428.798828
-3360.523193,-5403.145508,10345.928711
3350.041504,-5644.151367,10792.970703
2964.149658,-5833.076660,11170.852539
2498.211914,-5872.792969,11261.278320
2015.729736,-5863.059082,11247.400391
1520.258423,-5764.327148,11077.804688
1055.957031,-5707.131348,10978.174805
606.354004,-5738.003906,11050.285156
154.037521,-5763.943848,11112.091797
-318.295532,-5781.219727,11127.808594
-754.127991,-5752.277344,11116.165039
-1203.230347,-5720.827148,11063.433594
-1637.283203,-5630.929688,10900.771484
-2082.732422,-5589.830566,10830.939453
-2510.128906,-5508.867676,10690.997070
-2883.177490,-5325.785645,10348.110352
-3314.041504,-5265.707520,10235.328125
3372.318359,-5614.911621,10899.399414
2961.402100,-5759.080566,11196.045898
2481.999756,-5765.921875,11223.789062
2008.196045,-5772.281250,11240.993164
1515.907837,-5679.948242,11081.162109
1050.854980,-5612.414062,10959.774414
604.602905,-5653.721191,11053.271484
153.446915,-5673.813965,11104.508789
-317.382050,-5696.436523,11131.035156
-747.632568,-5635.004395,11055.203125
-1205.538086,-5663.677246,11119.613281
-1630.934082,-5542.364258,10892.710938
-2076.668701,-5507.186523,10833.401367
-2512.580566,-5448.481445,10735.072266
-2860.092773,-5220.058105,10297.480469
-3257.599121,-5114.195312,10092.578125
3359.588623,-5526.988770,10892.374023
2972.392090,-5711.392090,11272.853516
2484.315674,-5702.261230,11269.461914
2004.429321,-5692.501465,11255.049805
1515.907837,-5611.848145,11115.805664
1053.916138,-5561.213379,11026.033203
602.268188,-5564.222168,11044.936523
153.151611,-5594.783691,11117.677734
-314.641632,-5579.436035,11069.368164
-744.024048,-5540.194336,11036.046875
-1195.152954,-5547.143555,11058.067383
-1630.934082,-5475.422852,10926.512695
-2076.668701,-5440.609863,10866.989258
-2515.032227,-5387.762207,10778.809570
-2831.237061,-5104.748535,10225.103516
-3247.638916,-5036.724121,10092.815430
3350.041504,-5444.533691,10895.032227
2955.906982,-5610.823242,11244.971680
2475.051758,-5611.999512,11262.084961
1989.361938,-5581.063477,11204.900391
1511.557373,-5527.627441,11118.030273
1059.018311,-5520.047852,11113.490234
600.517151,-5480.366211,11046.659180
153.003967,-5521.136230,11141.043945
-313.119171,-5484.741699,11049.667969
-741.137146,-5451.140625,11026.880859
-1190.537354,-5458.027344,11049.059570
-1624.584961,-5387.222168,10917.237305
-2074.647461,-5368.598633,10889.558594
-2461.094971,-5207.397461,10579.797852
-2851.436035,-5077.882812,10329.403320
-3244.318604,-4969.615234,10113.179688
3359.588623,-5392.906250,10959.377930
2969.644531,-5567.477539,11331.606445
2470.419678,-5532.417969,11275.166992
1979.944824,-5486.112793,11185.733398
1510.107178,-5454.067383,11141.039062
1059.018311,-5451.752930,11147.151367
599.349731,-5401.960938,11058.540039
152.561020,-5436.885742,11142.360352
-311.292206,-5385.233398,11018.447266
-742.580566,-5393.862793,11081.661133
-1184.767944,-5364.007812,11028.635742
-1622.997681,-5314.935547,10939.388672
-2050.392334,-5239.697754,10794.599609
-2461.094971,-5142.382812,10611.551758
-2851.436035,-5014.406738,10360.367188
-3250.958984,-4917.512695,10164.243164
3356.406250,-5320.514160,10981.848633
2953.159424,-5467.323242,11302.460938
2477.367676,-5478.495605,11340.707031
1983.711670,-5427.681641,11240.528320
1508.657104,-5380.432617,11163.564453
1059.018311,-5383.252441,11180.393555
597.598694,-5318.420898,11059.072266
154.037521,-5420.372070,11283.669922
-309.160767,-5281.114258,10975.614258
-733.198364,-5258.476074,10974.121094
-1183.614014,-5291.077637,11050.567383
-1615.061279,-5222.051270,10918.143555
-2038.264893,-5142.767578,10762.508789
-2446.384766,-5046.827637,10579.291992
-2868.749512,-4980.802246,10454.032227
-3237.678467,-4835.219238,10152.580078
3350.041504,-5243.068848,10993.402344
2969.644531,-5428.001953,11399.075195
2454.207520,-5358.244141,11267.775391
1970.527710,-5322.994629,11198.695312
1514.457764,-5332.255859,11239.416992
1055.957031,-5299.187012,11180.800781
601.100830,-5281.233398,11156.497070
154.775803,-5376.680176,11370.954102
-307.333801,-5182.859863,10942.762695
-730.311523,-5170.602051,10962.845703
-1177.844482,-5197.712402,11028.802734
-1607.124878,-5129.628418,10896.171875
-2026.137329,-5046.427734,10729.639648
-2451.288086,-4991.804688,10631.325195
-2851.436035,-4886.891113,10421.121094
-3217.757568,-4743.469727,10119.408203
3318.217041,-5126.350098,10920.627930
2936.674072,-5298.469238,11305.240234
2454.207520,-5289.005859,11300.441406
1966.760864,-5244.139160,11209.674805
1507.206909,-5237.993164,11217.956055
1050.854980,-5205.210449,11158.926758
601.100830,-5212.678711,11188.692383
150.936844,-5175.182129,11120.881836
-306.420319,-5100.414062,10941.739258
-731.033203,-5108.281250,11005.229492
-1173.228882,-5109.840332,11017.143555
-1591.251953,-5012.672852,10819.515625
-2020.073608,-4965.591309,10728.199219
-2439.029785,-4901.841309,10608.436523
-2848.550537,-4817.976074,10440.333984
-3191.196533,-4642.646973,10064.554688
3292.757568,-5020.428223,10867.847656
2917.441162,-5194.755859,11263.286133
2437.995361,-5185.087891,11257.818359
1962.994019,-5165.347168,11220.111328
1507.206909,-5169.062012,11249.884766
1044.732544,-5106.718262,11125.456055
596.431335,-5103.968262,11133.302734
150.050949,-5076.874023,11086.968750
-305.202362,-5013.174316,10929.213867
-732.476624,-5050.610840,11058.158203
-1163.997681,-5002.471680,10961.359375
-1591.251953,-4946.190430,10850.069336
-1995.818604,-4840.840332,10629.289062
-2416.964355,-4792.900879,10542.072266
-2839.893799,-4739.379883,10437.881836
-3177.916016,-4561.740723,10050.849609
3260.933350,-4905.772949,10793.115234
2900.955811,-5096.584961,11231.125000
2435.679443,-5111.053223,11278.697266
1961.110596,-5091.515137,11240.797852
1508.657104,-5104.843262,11292.245117
1046.773315,-5048.199219,11178.374023
596.431335,-5035.559082,11164.410156
149.607986,-4993.963867,11085.090820
-305.506866,-4950.956543,10970.702148
-728.146362,-4953.209961,11023.383789
-1166.305420,-4944.904297,11013.641602
-1584.902832,-4860.052734,10836.802734
-1985.712280,-4751.347168,10604.818359
-2412.061035,-4718.533203,10549.835938
-2828.351562,-4656.243164,10424.225586
-3227.718018,-4570.504395,10236.595703
3238.656250,-4806.394043,10749.076172
2835.014648,-4913.294922,11006.187500
2417.151123,-5003.399902,11223.811523
1951.693481,-4998.329102,11217.701172
1495.605591,-4991.896973,11225.395508
1043.712036,-4964.952637,11176.358398
596.431335,-4966.960449,11195.097656
148.722076,-4896.684082,11049.703125
-303.375397,-4849.476562,10924.123047
-731.033203,-4904.847168,11097.390625
-1155.920410,-4833.804199,10945.438477
-1578.553711,-4774.265625,10822.887695
-1985.712280,-4686.187012,10633.772461
-2385.092285,-4601.680176,10460.313477
-2796.610107,-4540.656738,10335.294922
-3217.757568,-4493.697754,10232.772461
3219.561523,-4712.400391,10714.818359
2810.286621,-4803.404297,10939.866211
2419.467285,-4939.165527,11265.083984
1949.810059,-4924.646973,11237.305664
1492.705200,-4913.378418,11233.986328
1041.671265,-4886.708008,11184.699219
597.015015,-4902.968750,11236.349609
149.165039,-4843.173828,11112.540039
-304.288879,-4796.756348,10986.655273
-721.650940,-4774.587891,10984.467773
-1155.920410,-4766.552734,10974.892578
-1570.617310,-4684.098633,10797.418945
-1987.733521,-4625.554688,10673.178711
-2375.285645,-4518.753418,10445.226562
-2782.182129,-4454.057617,10309.497070
-3201.156982,-4407.966797,10207.219727
3219.561523,-4646.565918,10743.530273
2785.558838,-4694.513672,10872.615234
2366.198730,-4762.731445,11046.497070
1951.693481,-4860.293945,11278.194336
1501.406250,-4872.593262,11329.580078
1045.752930,-4836.866211,11258.416016
591.761841,-4791.397461,11167.089844
148.131485,-4741.812500,11064.844727
-301.852936,-4691.393066,10927.696289
-718.764099,-4688.268555,10969.500000
-1145.535278,-4656.904297,10905.071289
-1559.506348,-4585.090820,10749.370117
-1965.499756,-4508.972656,10581.661133
-2348.316895,-4404.002930,10353.849609
-2761.983154,-4358.837891,10261.586914
-3184.556396,-4322.719238,10181.001953
3229.108887,-4594.141113,10803.782227
2799.296631,-4650.535156,10954.978516
2347.670654,-4658.099121,10988.788086
1940.393066,-4763.260254,11242.330078
1484.004272,-4747.315430,11227.605469
1037.589600,-4730.477539,11199.767578
588.259705,-4694.836426,11130.018555
147.393219,-4650.536621,11038.442383
-301.243958,-4614.924805,10934.171875
-725.259521,-4662.630859,11097.448242
-1145.535278,-4589.903809,10933.439453
-1565.855469,-4537.445801,10821.178711
-1965.499756,-4443.959473,10609.127930
-2345.865234,-4335.858398,10369.838867
-2764.868652,-4300.279785,10298.888672
-3154.675293,-4220.194824,10111.557617
3210.014404,-4500.989258,10767.716797
2763.578369,-4524.748047,10843.163086
2345.354736,-4586.056641,11006.293945
1902.724609,-4603.061035,11052.538086
1466.602173,-4623.474609,11124.525391
1038.609985,-4666.252930,11239.625977
585.924927,-4608.093262,11114.328125
146.950272,-4568.946289,11033.511719
-300.634979,-4538.553223,10940.121094
-720.929260,-4567.018066,11059.420898
-1146.689087,-4527.287109,10972.437500
-1561.093628,-4457.368652,10815.824219
-1963.478516,-4374.276367,10625.258789
-2358.123779,-4294.473145,10450.575195
-2741.783936,-4201.629883,10238.873047
-3171.275879,-4179.952637,10190.607422
3206.832031,-4430.437988,10784.429688
2760.830811,-4453.698242,10859.915039
2331.458496,-4491.665039,10968.849609
1898.957764,-4526.179199,11058.637695
1460.801514,-4537.114746,11108.572266
1030.446777,-4561.066406,11179.479492
586.508606,-4544.335449,11153.493164
146.064346,-4474.023438,10994.654297
-300.026001,-4462.282715,10945.546875
-720.207520,-4494.568848,11076.135742
-1140.919678,-4437.436035,10944.665039
-1557.919067,-4381.990723,10820.920898
-1963.478516,-4308.998535,10651.897461
-2355.671875,-4225.870117,10465.835938
-2744.669678,-4143.082031,10275.264648
-3171.275879,-4117.345215,10216.062500
3171.825195,-4316.544434,10693.389648
2774.568604,-4408.808105,10941.210938
2324.510498,-4411.091797,10963.433594
1887.657227,-4431.708496,11020.228516
1452.100586,-4442.250488,11069.873047
1028.405884,-4483.486816,11185.060547
587.092346,-4480.267578,11192.292969
145.769058,-4397.568359,10999.615234
-300.634979,-4403.958984,10994.993164
-714.433838,-4391.036133,11014.491211
-1144.381348,-4383.459961,11004.974609
-1554.744507,-4306.718750,10825.500000
-1959.436035,-4234.821777,10656.152344
-2348.316895,-4148.580078,10458.811523
-2733.127197,-4062.798584,10257.174805
-3161.315430,-4041.848389,10208.968750
3140.000732,-4208.198730,10612.118164
2766.325928,-4328.692871,10935.473633
2326.826416,-4348.065918,11001.242188
1895.190918,-4381.423340,11091.302734
1463.701904,-4409.190430,11185.579102
1019.222168,-4375.347656,11112.233398
584.173889,-4389.579102,11163.800781
145.473755,-4321.224121,11004.053711
-299.417023,-4318.843750,10977.155273
-715.877258,-4332.104492,11063.535156
-1143.227417,-4311.500000,11020.540039
-1559.506348,-4253.200195,10884.958008
-1959.436035,-4169.356934,10681.935547
-2345.865234,-4080.063232,10473.124023
-2744.669678,-4016.676270,10325.333008
-3157.995361,-3974.952148,10222.828125
3152.730469,-4159.800781,10680.866211
2769.073486,-4265.747559,10972.714844
2329.142578,-4284.742188,11038.692383
1895.190918,-4313.285156,11117.978516
1465.152100,-4344.774414,11223.530273
1015.140564,-4289.833496,11094.262695
578.920715,-4282.139648,11089.893555
145.178452,-4244.988770,11007.970703
-297.590057,-4225.466797,10936.308594
-712.268738,-4242.643555,11034.006836
-1138.611816,-4226.664551,11002.188477
-1557.919067,-4182.070312,10899.745117
-1953.372314,-4091.038086,10674.181641
-2350.768555,-4024.118408,10519.904297
-2730.241699,-3932.464600,10295.378906
-3161.315430,-3916.263916,10257.799805
3165.460205,-4110.716797,10749.417969
2758.083252,-4181.677246,10955.029297
2308.298340,-4179.190918,10965.752930
1889.540649,-4232.329590,11111.009766
1456.451050,-4250.433594,11183.168945
1014.120117,-4217.436035,11109.197266
578.337036,-4209.763672,11104.752930
144.883148,-4168.867676,11011.365234
-297.590057,-4158.283203,10962.031250
-708.660156,-4153.708984,11003.798828
-1136.304077,-4150.646484,11005.564453
-1553.157227,-4102.533691,10891.807617
-1943.265991,-4004.638672,10643.729492
-2333.606689,-3930.586914,10467.417969
-2721.584961,-3856.951172,10286.594727
-3161.315430,-3853.249023,10281.635742
3146.365723,-4020.283691,10709.445312
2752.588135,-4106.181641,10958.603516
2308.298340,-4111.830078,10991.188477
1885.773804,-4155.772461,11114.568359
1450.650391,-4165.080078,11164.395508
1013.099731,-4145.016602,11123.662109
574.834900,-4116.467773,11062.973633
144.292542,-4084.505859,10991.748047
-295.458618,-4061.642090,10908.643555
-707.216736,-4077.790039,11006.614258
-1130.534546,-4062.307861,10974.816406
-1551.569824,-4031.500977,10905.619141
-1941.244751,-3935.156738,10657.003906
-2340.961914,-3878.471924,10524.406250
-2730.241699,-3805.828125,10342.861328
-3171.275879,-3802.033447,10337.553711
3140.000732,-3946.496338,10712.196289
2727.860107,-4002.580811,10884.921875
2305.982422,-4040.253906,11005.157227
1882.007080,-4079.334229,11117.605469
1449.200195,-4092.402588,11178.556641
1010.038452,-4064.366211,11115.198242
574.834900,-4048.509033,11088.024414
144.292557,-4016.984863,11016.603516
-294.849609,-3986.397705,10910.824219
-701.443054,-3977.438965,10941.368164
-1131.688477,-3998.968506,11010.762695
-1546.807983,-3952.341797,10896.605469
-1937.202271,-3861.633789,10658.707031
-2340.961914,-3813.822021,10548.005859
-2733.127197,-3746.248779,10376.974609
-3167.955811,-3734.617920,10349.839844
3143.183350,-3884.626221,10747.091797
2727.860107,-3935.716553,10909.276367
2308.298340,-3976.641357,11040.819336
1876.356812,-3998.999023,11108.974609
1447.750122,-4019.708496,11192.246094
1016.160950,-4020.313721,11207.452148
572.500122,-3964.230957,11067.521484
143.849594,-3937.188721,11007.149414
-294.545135,-3915.327637,10923.787109
-699.277893,-3898.158936,10931.719727
-1117.841553,-3883.230469,10900.072266
-1543.633423,-3877.433105,10898.238281
-1937.202271,-3796.160400,10682.200195
-2338.510010,-3745.102295,10560.136719
-2727.356201,-3674.732910,10377.804688
-3177.916016,-3682.583984,10405.172852
3130.453613,-3803.144531,10727.105469
2697.637207,-3825.840820,10812.086914
2299.034180,-3893.133301,11020.603516
1874.473389,-3926.814453,11122.127930
1447.750122,-3950.958252,11216.700195
1012.079285,-3935.597900,11186.793945
569.581726,-3876.385010,11035.094727
144.144897,-3877.519531,11053.746094
-294.545135,-3848.229004,10947.604492
-694.225891,-3803.334961,10876.283203
-1121.303345,-3828.093506,10957.523438
